EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:34:40 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of striped bass 2-5"

year\group,"striped bass 6+",
1985,0.0009418816
1986,0.001001122
1987,0.001087351
1988,0.001165157
1989,0.001246281
1990,0.001356657
1991,0.001451464
1992,0.001530439
1993,0.0015912
1994,0.0016368
1995,0.001669054
1996,0.001695637
1997,0.001716464
1998,0.001731076
1999,0.00174005
2000,0.001748274
2001,0.001758516
2002,0.001762638
2003,0.001764781
2004,0.001763659
2005,0.001761378
2006,0.00175944
2007,0.001751044
2008,0.001744239
2009,0.001737427
2010,0.001727499
2011,0.001720825
2012,0.001713705
2013,0.001704467
2014,0.001697289
2015,0.001689326
2016,0.00167654
2017,0.001666547
