EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:21:42 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of striped bass 2-5"

timestep\group,"striped bass 6+",
1,0.000911999
2,0.0009135004
3,0.0009162671
4,0.000919723
5,0.000923524
6,0.0009274618
7,0.0009314275
8,0.0009353873
9,0.0009393633
10,0.0009434173
11,0.0009476326
12,0.0009520974
13,0.00096327
14,0.000994359
15,0.001014809
16,0.001027433
17,0.001035943
18,0.001042287
19,0.00104749
20,0.001052116
21,0.001056494
22,0.001060824
23,0.001065243
24,0.001069852
25,0.001076517
26,0.001086309
27,0.001096145
28,0.001105958
29,0.001115676
30,0.001125224
31,0.001134539
32,0.001143573
33,0.001152296
34,0.001160694
35,0.001168773
36,0.00117655
37,0.001181589
38,0.001178383
39,0.001178553
40,0.001180419
41,0.00118302
42,0.001185823
43,0.001188551
44,0.00119109
45,0.001193437
46,0.001195672
47,0.001197926
48,0.001200367
49,0.001209332
50,0.001231543
51,0.001248159
52,0.001261161
53,0.001272092
54,0.001281827
55,0.00129086
56,0.001299468
57,0.00130781
58,0.001315976
59,0.001324016
60,0.001331963
61,0.001336428
62,0.001337182
63,0.001341261
64,0.001347153
65,0.00135394
66,0.001361097
67,0.001368326
68,0.001375474
69,0.001382477
70,0.001389332
71,0.00139607
72,0.001402741
73,0.001407385
74,0.001410525
75,0.001414871
76,0.001419684
77,0.001424539
78,0.001429205
79,0.001433577
80,0.001437637
81,0.001441416
82,0.001444989
83,0.001448456
84,0.001451926
85,0.00146004
86,0.001476763
87,0.001488383
88,0.001496004
89,0.001501551
90,0.001506039
91,0.001509987
92,0.001513662
93,0.001517205
94,0.001520693
95,0.001524167
96,0.001527651
97,0.001530817
98,0.001533599
99,0.001536533
100,0.001539597
101,0.001542754
102,0.00154596
103,0.001549174
104,0.001552355
105,0.001555468
106,0.001558483
107,0.00156138
108,0.001564149
109,0.001566343
110,0.001567953
111,0.00156961
112,0.001571243
113,0.001572821
114,0.001574327
115,0.001575752
116,0.001577084
117,0.001578316
118,0.001579439
119,0.001580446
120,0.001581329
121,0.001582708
122,0.001583475
123,0.001584172
124,0.001584863
125,0.001585554
126,0.001586239
127,0.001586907
128,0.001587543
129,0.001588137
130,0.001588675
131,0.001589149
132,0.001589547
133,0.001589794
134,0.001590419
135,0.001591036
136,0.001591675
137,0.001592329
138,0.001592994
139,0.00159366
140,0.001594319
141,0.001594962
142,0.00159558
143,0.001596164
144,0.001596705
145,0.001597155
146,0.001597006
147,0.001596742
148,0.001596416
149,0.001596033
150,0.001595599
151,0.001595118
152,0.00159458
153,0.001593982
154,0.001593334
155,0.001592636
156,0.001591885
157,0.001591033
158,0.001588617
159,0.00158615
160,0.001583614
161,0.001581034
162,0.001578416
163,0.001575761
164,0.00157307
165,0.00157034
166,0.001567568
167,0.001564752
168,0.001561885
169,0.001558763
170,0.001554496
171,0.001550081
172,0.001545608
173,0.00154107
174,0.001536472
175,0.001531803
176,0.001527074
177,0.001522281
178,0.001517425
179,0.001512501
180,0.001507518
181,0.00150197
182,0.00149729
183,0.001492226
184,0.0014871
185,0.001481907
186,0.001476662
187,0.001471365
188,0.001466022
189,0.001460641
190,0.001455222
191,0.001449772
192,0.001444301
193,0.001439242
194,0.001433924
195,0.001428341
196,0.001422679
197,0.001416957
198,0.001411181
199,0.001405362
200,0.001399513
201,0.001393673
202,0.001387871
203,0.001382117
204,0.001376424
205,0.001371007
206,0.001366243
207,0.001361719
208,0.00135735
209,0.00135313
210,0.00134906
211,0.001345143
212,0.001341376
213,0.001337757
214,0.001334287
215,0.001330962
216,0.001327784
217,0.001324577
218,0.001320793
219,0.001317174
220,0.001313686
221,0.001310328
222,0.001307094
223,0.001303989
224,0.001301
225,0.001298127
226,0.001295364
227,0.00129271
228,0.001290156
229,0.001287354
230,0.001284787
231,0.00128259
232,0.001280483
233,0.001278464
234,0.00127652
235,0.001274652
236,0.001272852
237,0.001271116
238,0.001269442
239,0.001267826
240,0.001266266
241,0.001264869
242,0.001263
243,0.00126122
244,0.001259484
245,0.001257786
246,0.001256131
247,0.001254524
248,0.001252975
249,0.001251479
250,0.001250032
251,0.001248638
252,0.001247299
253,0.001246082
254,0.001244299
255,0.001242544
256,0.001240846
257,0.001239217
258,0.001237664
259,0.001236194
260,0.001234811
261,0.001233519
262,0.001232319
263,0.001231213
264,0.001230202
265,0.001228984
266,0.00122697
267,0.001225064
268,0.001223279
269,0.001221613
270,0.001220064
271,0.001218631
272,0.001217312
273,0.001216105
274,0.001215008
275,0.001214019
276,0.001213136
277,0.001212445
278,0.001211907
279,0.001211408
280,0.001210995
281,0.001210665
282,0.001210414
283,0.001210237
284,0.001210131
285,0.001210091
286,0.00121011
287,0.001210185
288,0.00121031
289,0.001210698
290,0.001209672
291,0.001208611
292,0.001207546
293,0.001206481
294,0.001205415
295,0.001204352
296,0.001203293
297,0.001202238
298,0.001201187
299,0.001200141
300,0.0011991
301,0.001194163
302,0.00118725
303,0.001183314
304,0.001180963
305,0.001179412
306,0.001178233
307,0.001177204
308,0.001176231
309,0.001175296
310,0.001174423
311,0.00117366
312,0.001173055
313,0.001176537
314,0.001186397
315,0.001191684
316,0.001194219
317,0.001195185
318,0.001195267
319,0.001194865
320,0.001194212
321,0.001193448
322,0.001192657
323,0.00119189
324,0.001191181
325,0.001191009
326,0.00119152
327,0.001192213
328,0.001193015
329,0.001193905
330,0.001194857
331,0.00119584
332,0.001196832
333,0.001197811
334,0.001198765
335,0.001199686
336,0.001200571
337,0.001201132
338,0.001200395
339,0.001199702
340,0.001199012
341,0.001198305
342,0.001197568
343,0.001196786
344,0.001195946
345,0.001195034
346,0.001194043
347,0.001192959
348,0.00119178
349,0.001190518
350,0.001188989
351,0.00118754
352,0.001186159
353,0.001184833
354,0.001183546
355,0.001182283
356,0.001181032
357,0.001179783
358,0.001178529
359,0.001177263
360,0.001175984
361,0.00116809
362,0.001151728
363,0.00114105
364,0.001133511
365,0.00112753
366,0.001122194
367,0.001117005
368,0.001111736
369,0.001106355
370,0.001100971
371,0.001095792
372,0.001091075
373,0.001088808
374,0.001087457
375,0.001085077
376,0.001082147
377,0.001078976
378,0.001075734
379,0.001072488
380,0.001069244
381,0.001065975
382,0.001062641
383,0.001059211
384,0.001055676
385,0.001056717
386,0.001067742
387,0.001073854
388,0.001077142
389,0.001078925
390,0.001079906
391,0.001080458
392,0.001080786
393,0.001081001
394,0.001081172
395,0.00108134
396,0.001081541
