EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 9:59:36 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of striped bass 2-5"

year\group,"striped bass 6+",
1985,0.0009432057
1986,0.001001936
1987,0.001081271
1988,0.001158879
1989,0.001238046
1990,0.001346542
1991,0.001441134
1992,0.001518418
1993,0.001579811
1994,0.00162597
1995,0.001661066
1996,0.001688236
1997,0.001711092
1998,0.001726659
1999,0.001736062
2000,0.001744915
2001,0.001754503
2002,0.001759419
2003,0.001762034
2004,0.001760954
2005,0.001757783
2006,0.001753599
2007,0.001746571
2008,0.001737817
2009,0.001728572
2010,0.001715822
2011,0.001707711
2012,0.001698934
2013,0.001686596
2014,0.001673279
2015,0.001661169
2016,0.001644855
2017,0.001631788
