EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:32:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of striped bass 2-5"

year\group,"striped bass 6+",
1985,0.0009463963
1986,0.001010683
1987,0.001090606
1988,0.001159719
1989,0.001250772
1990,0.001357929
1991,0.001452384
1992,0.001531287
1993,0.001590099
1994,0.001633345
1995,0.001669509
1996,0.001694922
1997,0.001717049
1998,0.001734373
1999,0.001740667
2000,0.001750387
2001,0.001761337
2002,0.001762621
2003,0.001763212
2004,0.001765746
2005,0.001763115
2006,0.001758866
2007,0.001752892
2008,0.001748032
2009,0.001746799
2010,0.00173408
2011,0.001727088
2012,0.00172404
2013,0.001711359
2014,0.001700026
2015,0.001685033
2016,0.001668465
2017,0.001655791
