EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:30 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,"PredationMortality of striped bass 2-5"

year\group,"striped bass 6+",
1985,0.0009410719
1986,0.00100235
1987,0.001085663
1988,0.001165879
1989,0.00124881
1990,0.001361837
1991,0.001458445
1992,0.001537272
1993,0.001600766
1994,0.001646984
1995,0.001680165
1996,0.001705221
1997,0.001725444
1998,0.001738918
1999,0.001747163
2000,0.001755142
2001,0.0017636
2002,0.001767096
2003,0.001769147
2004,0.001768411
2005,0.001765489
2006,0.001762453
2007,0.001758507
2008,0.001754034
2009,0.001749177
2010,0.001742677
2011,0.001739807
2012,0.001735916
2013,0.001729366
2014,0.00172185
2015,0.001716112
2016,0.001707559
2017,0.001700091
