EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:26:22 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of striped bass 2-5"

year\group,"striped bass 6+",
1985,0.0009425736
1986,0.001003295
1987,0.0010843
1988,0.001162256
1989,0.001242038
1990,0.001352168
1991,0.00144782
1992,0.001526051
1993,0.001588151
1994,0.00163418
1995,0.001668279
1996,0.00169413
1997,0.001715694
1998,0.001730384
1999,0.001739195
2000,0.001747727
2001,0.001757099
2002,0.001761699
2003,0.001764138
2004,0.001763321
2005,0.001760737
2006,0.001757447
2007,0.001751978
2008,0.001745564
2009,0.001739508
2010,0.001730858
2011,0.001726205
2012,0.001720843
2013,0.001712291
2014,0.001702257
2015,0.001692764
2016,0.00167958
2017,0.001668496
