EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/15/2022 8:31:58 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of striped bass 2-5"

year\group,"striped bass 6+",
1985,0.0009431149
1986,0.001002576
1987,0.001082457
1988,0.001160058
1989,0.001239428
1990,0.001348392
1991,0.001443232
1992,0.001520662
1993,0.001582112
1994,0.001628119
1995,0.001662902
1996,0.001689751
1997,0.001712306
1998,0.001727661
1999,0.001736929
2000,0.001745753
2001,0.001755349
2002,0.001760218
2003,0.001762784
2004,0.001761785
2005,0.00175885
2006,0.001755066
2007,0.001748763
2008,0.001741124
2009,0.001733342
2010,0.001722418
2011,0.001715819
2012,0.001708459
2013,0.001697623
2014,0.001685617
2015,0.001674479
2016,0.001659199
2017,0.001646645
